Protocol,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Std,Idle Min,Benign,Bot,Brute Force -Web,Brute Force -XSS,DDOS attack-HOIC,DDOS attack-LOIC-UDP,DoS attacks-GoldenEye,DoS attacks-Hulk,DoS attacks-SlowHTTPTest,DoS attacks-Slowloris,DoS attacks-SynFlood,FTP-BruteForce,Infilteration,SQL Injection,SSH-Bruteforce
6,0,0,0,0.0,0,0.0,0.0,0.0,86300000.0,0.0,86300000,0.0,86300000,0,0.0,0,0,0,0,0,0,0.023165559,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62561,-1,20,0.0,0,0,0.0,86300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,200,44,44,44.0,100,100.0,0.0,6708.439123,14310.33333,15187.94675,30246,0.0,30246,1,0.0,1,1,0,0,0,0,46.5863828,46.5863828,30.67246322,0,0,0,0,0,0,0,1,83.0,44.0,100.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,60520.33333,104038.5333,181561,127244.5724,805,0,0.0,0,0,0,0,0,0,16.52337231,5.50779077,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,268,47,47,47.0,134,134.0,0.0,4046.682168,29818.66667,50609.48142,89214,0.0,89214,88498,0.0,88498,88498,0,0,0,0,22.35736004,22.35736004,47.6518625,0,0,0,0,0,0,0,1,102.25,47.0,134.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4236,432,0,108.4583333,0,222.9473684,337.1622547,57.25606036,2843949.31,4386931.876,119000000,4835288.901,179,114000000,4765473.515,10100000,11965,0,0,0,0,0.200927833,0.159067868,266.2125744,0,0,0,1,0,0,0,0,159.0465116,108.4583333,222.9473684,0,0,0,0,0,0,24,8192,193,20,1275988.575,4260482,11256,42209.16716,9866850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4737,535,0,81.63636364,0,189.48,391.7441895,54.46149791,2607745.739,12100000.0,120000000,17700000.0,29,120000000,16600000.0,59100000,0,0,0,0,0,0.183400115,0.208409222,300.9319029,0,0,0,1,0,0,0,1,139.0,81.63636364,189.48,0,0,0,0,0,0,22,8192,184,20,1257858.818,1934758,155877,71534.45752,58800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,113.8,0,225.8571429,430.0986044,1166.90421,145631.0625,266665.6889,2330097,360202.3135,163,2257925,398058.2774,968814,74385,0,0,0,0,4.291666828,3.004166779,304.9810934,0,0,1,1,0,0,0,0,159.9411765,113.8,225.8571429,0,0,0,0,0,0,10,8192,62862,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,207122.8,267722.875,1024047,28.99137803,512003,1024062,224.8599564,512190,511872,0,0,0,0,2.896832217,2.896832217,0.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,0,28,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,73,45,45,45.0,73,73.0,0.0,163661.5811,721.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1386.962552,1386.962552,16.16580754,0,0,0,0,0,0,0,1,81.5,45.0,73.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,157,37,37,37.0,157,157.0,0.0,91294.11765,2125.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,470.5882353,470.5882353,69.2820323,0,0,0,0,0,0,0,1,115.5,37.0,157.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,741,0,104.2142857,0,216.375,405.4647906,745.9831497,203630.2857,291776.0319,4276236,374467.0263,31760,4244463,385777.1757,1183066,169670,0,0,0,0,3.27390724,1.870804137,280.4109703,0,0,1,1,0,0,0,0,145.0,104.2142857,216.375,0,0,0,0,0,0,14,8192,62541,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,186,37,37,37.0,93,93.0,0.0,4426.36068,19579.66667,27418.67331,50922,0.0,50922,32,0.0,32,32,0,0,0,0,34.04892831,34.04892831,30.67246322,0,0,0,0,0,0,0,1,74.25,37.0,93.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,338,140,0,75.83333333,0,67.6,69.7588704,1001.164027,79207.8,101923.7934,792012,87926.74942,1122,792005,1574.461257,200357,197062,0,0,0,0,7.575011552,6.312509627,63.40269328,0,0,0,1,0,0,0,0,72.09090909,75.83333333,67.6,0,0,0,0,0,0,6,8192,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3869,787,0,139.625,0,644.8333333,686.8733265,56.12491059,6833658.308,24600000.0,88800000,33500000.0,399,72452,13194.81096,24446,36,0,0,0,0,0.090052003,0.067539002,525.9922324,0,0,0,1,0,0,0,0,356.1428571,139.625,644.8333333,0,0,0,0,0,0,8,8192,1022,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,141.0,0,225.8571429,430.0986044,1249.267917,154890.7143,247271.7836,2168470,400770.9932,3,1965566,305184.4908,950050,190430,0,0,0,0,3.689237112,3.228082473,317.731274,0,0,1,1,0,0,0,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,8192,62872,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,207,30,30,30.0,207,207.0,0.0,185882.3529,1275.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,784.3137255,784.3137255,102.1909976,0,0,0,0,0,0,0,1,133.5,30.0,207.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86100000.0,0.0,86100000,0.0,86100000,0,0.0,0,0,0,0,0,0,0.023225044,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62558,-1,20,0.0,0,0,0.0,86100000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,57,41,41,41.0,57,57.0,0.0,185606.0606,528.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1893.939394,1893.939394,9.237604307,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.66666667,0,122.0,244.0,689691.8172,156.8333333,103.6038931,415,120.9152596,122,701,184.9062826,391,30,0,0,0,0,3188.097768,4250.797024,173.7875859,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,3504384.167,4807045.992,9000174,2123885.727,2998273,21000000,4586045.167,12000000,3011182,0,0,0,0,0.142678421,0.190237895,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,3,64240,0,32,2121594.701,3011267,10879,4261269.415,5988907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,77,0,36.0,0,0.0,0.0,53201.97044,676.6666667,1128.721548,2030,1402.899854,23,0,0.0,0,0,1,0,0,0,1477.832512,492.6108374,38.64582772,0,1,0,0,1,0,0,0,46.25,36.0,0.0,0,0,0,0,0,0,3,980,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,52,36,36,36.0,52,52.0,0.0,275000.0,320.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3125.0,3125.0,9.237604307,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3402,201,0,42.92857143,0,261.6923077,523.8082322,34.05823228,4520538.154,15900000.0,118000000,21900000.0,284,117000000,22700000.0,59000000,2,0,0,0,0,0.119114477,0.1106063,370.0123604,0,0,0,1,0,0,0,0,148.2592593,42.92857143,261.6923077,0,0,0,0,0,0,14,8192,176,20,385402.1871,624715,79674,774326.4731,57800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,143.0,0,225.8571429,430.0986044,978.6274938,198893.7143,256814.7606,2784512,411825.5917,3,2489778,257038.2376,937590,271857,0,0,0,0,2.873034844,2.513905489,319.4027173,0,0,0,1,0,0,0,0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,64240,62856,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,56,40,40,40.0,56,56.0,0.0,226950.3546,423.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2364.066194,2364.066194,9.237604307,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,4922.0,0.0,4922,0.0,4922,0,0.0,0,0,0,0,0,0,406.3388866,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,31,0,15.5,0,0.0,0.0,31000000.0,1.0,0.0,1,0.0,1,0,0.0,0,0,1,0,0,0,2000000.0,0.0,17.89785834,0,1,0,0,1,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,290,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,250,34,34,34.0,125,125.0,0.0,2347.539144,45153.66667,52389.71499,32810,0.0,32810,38,0.0,38,38,0,0,0,0,14.76439713,14.76439713,49.84275273,0,0,0,0,0,0,0,1,88.0,34.0,125.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,16.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,62500.0,62500.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,288,253,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1576,436,0,49.11111111,0,105.0666667,277.2702309,20.7763911,3700113.25,4797772.276,118000000,4538668.168,146,118000000,3671480.767,11000000,683,0,0,0,0,0.152022374,0.126685312,209.1906311,0,0,0,1,0,0,0,0,74.54545455,49.11111111,105.0666667,0,0,0,0,0,0,18,8192,290,20,286263.7455,1011498,11393,826162.1357,7137317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3363,407,0,90.5,0,420.375,644.6870642,741.9852162,367213.0667,1282831.999,507984,67163.92158,18012,5490216,1862140.5,5000224,0,0,0,0,0,1.452381143,1.452381143,471.6006068,0,0,0,1,0,0,0,1,255.4375,90.5,420.375,0,0,0,0,0,0,8,8192,62,20,0.0,507984,507984,0.0,5000212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,82.0,0.0,82,0.0,82,0,0.0,0,0,0,0,0,0,24390.2439,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,582,103,0,52.0,0,116.4,167.0353256,666.9980505,128935.9091,143727.9994,1418295,113936.8249,4068,1141231,8820.222196,297311,277665,0,0,0,0,4.935503545,3.525359675,109.5332171,0,0,0,1,0,0,0,0,78.83333333,52.0,116.4,0,0,0,0,0,0,7,8192,259,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,54900000.0,0.0,54900000,0.0,54900000,0,0.0,0,0,0,0,0,0,0.036428722,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,53900000.0,0.0,53900000,0.0,53900000,0,0.0,0,0,0,0,0,0,0.037088563,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,71,43,43,43.0,71,71.0,0.0,110465.1163,1032.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,968.9922481,968.9922481,16.16580754,0,0,0,0,0,0,0,1,78.5,43.0,71.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,141.0,0,225.8571429,430.0986044,1142.188803,169411.5714,250842.8196,2371762,394186.9245,97,2170422,291302.6648,953163,221024,0,0,0,0,3.373019721,2.951392256,317.731274,0,0,1,1,0,0,0,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,8192,62872,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,51.0,0.0,51,0.0,51,0,0.0,0,0,0,0,0,0,39215.68627,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5186,1048,0,150.5217391,0,272.9473684,476.3198591,74.51896406,2830512.098,4470017.904,116000000,4965964.471,19,111000000,4989444.213,10200000,20,0,0,0,0,0.198188734,0.163721128,409.035463,0,0,0,1,0,0,0,0,205.9047619,150.5217391,272.9473684,0,0,0,0,0,0,23,8192,1143,20,221946.2234,779855,10769,1433344.034,5044691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5763,51,0,0.443478261,51,51.0,0.0,49.16519877,520944.3965,453354.6876,118000000,185632.908,84283,117000000,163713.6836,2015623,1015498,1,0,0,0,0.972479852,0.955567159,25.55561621,0,1,0,0,1,0,0,0,25.72368421,0.443478261,51.0,0,0,0,0,0,0,115,63607,63607,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,4762.0,0.0,4762,0.0,4762,0,0.0,0,0,0,0,0,0,419.9916002,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,101,36,36,36.0,101,101.0,0.0,174744.898,784.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1275.510204,1275.510204,37.5277675,0,0,0,0,0,0,0,1,86.5,36.0,101.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,0,0.0,0.0,0.0,51195.75,93526.37592,204783,93526.37592,228,0,0.0,0,0,0,0,0,0,24.41608923,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,-1,-1,0,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,85600000.0,0.0,85600000,0.0,85600000,0,0.0,0,0,0,0,0,0,0.023357109,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62558,-1,20,0.0,0,0,0.0,85600000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3520,194,0,60.44444444,0,502.8571429,633.7177154,48103.21359,5632.333333,9178.416917,84485,10791.52947,26,60728,15245.01673,30117,1,0,0,0,0,106.527786,82.85494466,454.1360576,0,0,0,1,0,0,0,0,254.0,60.44444444,502.8571429,0,0,0,0,0,0,9,8192,115,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,25.66666667,0,0.0,0.0,78014.1844,493.5,672.4585489,987,672.4585489,18,0,0.0,0,0,1,0,0,0,3039.513678,0.0,21.68524844,0,1,0,0,1,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,258,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,103.0,0,216.375,405.4647906,783.0795585,192950.0476,279576.546,4051951,362309.0934,30469,3995810,390843.5981,1216540,151368,0,0,0,0,3.455125691,1.974357538,278.8794914,0,0,1,1,0,0,0,0,144.2272727,103.0,216.375,0,0,0,0,0,0,14,8192,62558,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,25.66666667,0,0.0,0.0,161764.7059,238.0,305.4701295,476,305.4701295,22,0,0.0,0,0,1,0,0,0,6302.521008,0.0,21.68524844,0,1,0,0,1,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,258,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,49.5,16.26345597,99,16.26345597,38,0,0.0,0,0,0,0,0,0,30303.0303,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,288,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4701,279,0,64.64285714,0,313.4,542.6685123,47.67505607,4199560.571,15400000.0,118000000,22000000.0,30,118000000,21300000.0,59000000,0,0,0,0,0,0.119060076,0.127564367,403.2855353,0,0,0,1,0,0,0,1,193.3103448,64.64285714,313.4,0,0,0,0,0,0,14,8192,292,20,35229.47405,112510,62688,389457.4445,58400000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3100,202,0,51.0,0,387.5,605.4929515,163.2441764,1300830.118,5246096.607,22100000,7234413.431,154,359648,64262.80504,137095,1,0,0,0,0,0.452199935,0.361759948,419.2538345,0,0,0,1,0,0,0,0,200.5555556,51.0,387.5,0,0,0,0,0,0,10,8192,176,20,0.0,456031,456031,0.0,21700000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3996,346,0,61.875,0,266.4,440.8851162,42.19106296,3939222.867,14800000.0,118000000,20600000.0,32,118000000,21300000.0,59000000,19,0,0,0,0,0.135390495,0.126928589,322.0728667,0,0,0,1,0,0,0,0,160.8387097,61.875,266.4,0,0,0,0,0,0,16,8192,180,20,411569.3807,738076,156029,417440.4883,58300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86940.33333,150517.5294,260821,184426.8836,1,0,0.0,0,0,0,0,0,0,11.50214132,3.834047105,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,47,31,31,31.0,47,47.0,0.0,222222.2222,351.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2849.002849,2849.002849,9.237604307,0,0,0,0,0,0,0,1,54.5,31.0,47.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,47.0,0.0,47,0.0,47,0,0.0,0,0,0,0,0,0,42553.19149,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,64240,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.66666667,0,122.0,244.0,851706.0367,127.0,90.25962553,426,121.6223664,127,512,178.5842472,357,1,0,0,0,0,3937.007874,5249.343832,173.7875859,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,278,40,40,40.0,139,139.0,0.0,6307.592015,18919.0,16383.77377,28278,0.0,28278,1,0.0,1,1,0,0,0,0,35.23794422,35.23794422,54.22453319,0,0,0,0,0,0,0,1,99.5,40.0,139.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,68980.33333,111806.2981,206941,133800.8665,8859,0,0.0,0,0,0,0,0,0,14.49688559,4.832295195,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,1,1,1.0,0,0.9,0.316227766,0.496902854,2012465.8,6586.933308,0,0.0,0,18100000,6888.732923,2015614,1999955,0,0,0,0,0.049690285,0.496902854,0.288675135,0,0,0,0,1,0,0,10,1.0,1.0,0.9,0,0,0,0,0,0,1,254,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,250,44,44,44.0,125,125.0,0.0,10840.97761,10392.66667,17015.41376,30714,0.0,30714,30504,0.0,30504,30504,0,0,0,0,64.14779652,64.14779652,44.36552716,0,0,0,0,0,0,0,1,95.5,44.0,125.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,143.0,0,225.8571429,430.0986044,1634.475987,119085.7857,245674.2315,1667201,389981.6086,4,1553818,340663.9366,953166,108639,0,0,0,0,4.798461613,4.198653912,319.4027173,0,0,1,1,0,0,0,0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,8192,62856,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,338,140,0,75.83333333,0,67.6,69.7588704,1451.878379,54618.9,69505.65154,546121,61091.80768,3,546122,4313.035319,142121,132915,0,0,0,0,10.98520842,9.154340347,63.40269328,0,0,0,1,0,0,0,0,72.09090909,75.83333333,67.6,0,0,0,0,0,0,6,8192,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
